# columns:
# cstat, diff, n_index, index, n_norm, norm 
 569.42 29.151 8 1.5220 44 0.0012520
 568.28 28.012 9 1.5310 44 0.0012520
 567.18 26.918 10 1.5400 44 0.0012520
 566.13 25.869 11 1.5490 44 0.0012520
 565.13 24.864 12 1.5580 44 0.0012520
 564.17 23.904 13 1.5670 44 0.0012520
 563.25 22.987 14 1.5760 44 0.0012520
 562.38 22.113 15 1.5850 44 0.0012520
 561.55 21.283 16 1.5940 44 0.0012520
 560.76 20.495 17 1.6030 44 0.0012520
 560.01 19.749 18 1.6120 44 0.0012520
 559.31 19.045 19 1.6210 44 0.0012520
 558.65 18.383 20 1.6300 44 0.0012520
 558.02 17.761 21 1.6390 44 0.0012520
 557.44 17.180 22 1.6480 44 0.0012520
 556.90 16.640 23 1.6570 44 0.0012520
 556.40 16.139 24 1.6660 44 0.0012520
 555.94 15.678 25 1.6750 44 0.0012520
 555.52 15.257 26 1.6840 44 0.0012520
 555.14 14.874 27 1.6930 44 0.0012520
 554.79 14.530 28 1.7020 44 0.0012520
 554.49 14.224 29 1.7110 44 0.0012520
 554.22 13.957 30 1.7200 44 0.0012520
 553.99 13.727 31 1.7290 44 0.0012520
 553.80 13.535 32 1.7380 44 0.0012520
 553.64 13.379 33 1.7470 44 0.0012520
 553.52 13.261 34 1.7560 44 0.0012520
 553.44 13.179 35 1.7650 44 0.0012520
 553.40 13.133 36 1.7740 44 0.0012520
 553.39 13.124 37 1.7830 44 0.0012520
 553.41 13.150 38 1.7920 44 0.0012520
 553.48 13.211 39 1.8010 44 0.0012520
 553.57 13.308 40 1.8100 44 0.0012520
 553.70 13.440 41 1.8190 44 0.0012520
 553.87 13.606 42 1.8280 44 0.0012520
 554.07 13.806 43 1.8370 44 0.0012520
 554.31 14.041 44 1.8460 44 0.0012520
 554.57 14.310 45 1.8550 44 0.0012520
 554.88 14.612 46 1.8640 44 0.0012520
 555.21 14.948 47 1.8730 44 0.0012520
 555.58 15.317 48 1.8820 44 0.0012520
 555.98 15.719 49 1.8910 44 0.0012520
 556.42 16.154 50 1.9000 44 0.0012520
 557.15 16.891 50 1.9000 45 0.0012600
 556.73 16.464 49 1.8910 45 0.0012600
 556.33 16.071 48 1.8820 45 0.0012600
 555.97 15.711 47 1.8730 45 0.0012600
 555.65 15.384 46 1.8640 45 0.0012600
 555.35 15.091 45 1.8550 45 0.0012600
 555.10 14.831 44 1.8460 45 0.0012600
 554.87 14.606 43 1.8370 45 0.0012600
 554.68 14.415 42 1.8280 45 0.0012600
 554.52 14.259 41 1.8190 45 0.0012600
 554.40 14.138 40 1.8100 45 0.0012600
 554.32 14.052 39 1.8010 45 0.0012600
 554.27 14.001 38 1.7920 45 0.0012600
 554.25 13.986 37 1.7830 45 0.0012600
 554.27 14.007 36 1.7740 45 0.0012600
 554.33 14.065 35 1.7650 45 0.0012600
 554.42 14.158 34 1.7560 45 0.0012600
 554.55 14.289 33 1.7470 45 0.0012600
 554.72 14.456 32 1.7380 45 0.0012600
 554.92 14.661 31 1.7290 45 0.0012600
 555.17 14.904 30 1.7200 45 0.0012600
 555.45 15.184 29 1.7110 45 0.0012600
 555.77 15.503 28 1.7020 45 0.0012600
 556.12 15.860 27 1.6930 45 0.0012600
 556.52 16.257 26 1.6840 45 0.0012600
 556.96 16.692 25 1.6750 45 0.0012600
 557.43 17.167 24 1.6660 45 0.0012600
 557.95 17.683 23 1.6570 45 0.0012600
 558.50 18.238 22 1.6480 45 0.0012600
 559.10 18.834 21 1.6390 45 0.0012600
 559.73 19.471 20 1.6300 45 0.0012600
 560.41 20.149 19 1.6210 45 0.0012600
 561.13 20.869 18 1.6120 45 0.0012600
 561.89 21.631 17 1.6030 45 0.0012600
 562.70 22.435 16 1.5940 45 0.0012600
 563.55 23.282 15 1.5850 45 0.0012600
 564.44 24.173 14 1.5760 45 0.0012600
 565.37 25.107 13 1.5670 45 0.0012600
 566.35 26.085 12 1.5580 45 0.0012600
 567.37 27.107 11 1.5490 45 0.0012600
 568.44 28.175 10 1.5400 45 0.0012600
 569.55 29.287 9 1.5310 45 0.0012600
 570.71 30.445 8 1.5220 45 0.0012600
 571.91 31.650 7 1.5130 45 0.0012600
 573.16 32.901 6 1.5040 45 0.0012600
 574.46 34.198 5 1.4950 45 0.0012600
 575.81 35.544 4 1.4860 45 0.0012600
 577.20 36.938 3 1.4770 45 0.0012600
 578.65 38.382 2 1.4680 45 0.0012600
 580.14 39.875 1 1.4590 45 0.0012600
 581.68 41.418 0 1.4500 45 0.0012600
 583.17 42.902 0 1.4500 46 0.0012680
 581.60 41.337 1 1.4590 46 0.0012680
 580.09 39.823 2 1.4680 46 0.0012680
 578.62 38.359 3 1.4770 46 0.0012680
 577.21 36.944 4 1.4860 46 0.0012680
 575.84 35.578 5 1.4950 46 0.0012680
 574.52 34.260 6 1.5040 46 0.0012680
 573.25 32.990 7 1.5130 46 0.0012680
 572.03 31.767 8 1.5220 46 0.0012680
 570.85 30.590 9 1.5310 46 0.0012680
 569.72 29.459 10 1.5400 46 0.0012680
 568.64 28.373 11 1.5490 46 0.0012680
 567.60 27.333 12 1.5580 46 0.0012680
 566.60 26.338 13 1.5670 46 0.0012680
 565.65 25.386 14 1.5760 46 0.0012680
 564.74 24.479 15 1.5850 46 0.0012680
 563.88 23.615 16 1.5940 46 0.0012680
 563.06 22.794 17 1.6030 46 0.0012680
 562.28 22.016 18 1.6120 46 0.0012680
 561.54 21.280 19 1.6210 46 0.0012680
 560.85 20.586 20 1.6300 46 0.0012680
 560.20 19.934 21 1.6390 46 0.0012680
 559.59 19.323 22 1.6480 46 0.0012680
 559.02 18.753 23 1.6570 46 0.0012680
 558.49 18.223 24 1.6660 46 0.0012680
 558.00 17.734 25 1.6750 46 0.0012680
 557.55 17.284 26 1.6840 46 0.0012680
 557.14 16.874 27 1.6930 46 0.0012680
 556.77 16.503 28 1.7020 46 0.0012680
 556.44 16.171 29 1.7110 46 0.0012680
 556.14 15.878 30 1.7200 46 0.0012680
 555.89 15.623 31 1.7290 46 0.0012680
 555.67 15.405 32 1.7380 46 0.0012680
 555.49 15.225 33 1.7470 46 0.0012680
 555.35 15.083 34 1.7560 46 0.0012680
 555.24 14.977 35 1.7650 46 0.0012680
 555.17 14.909 36 1.7740 46 0.0012680
 555.14 14.877 37 1.7830 46 0.0012680
 555.14 14.880 38 1.7920 46 0.0012680
 555.18 14.920 39 1.8010 46 0.0012680
 555.26 14.996 40 1.8100 46 0.0012680
 555.37 15.107 41 1.8190 46 0.0012680
 555.52 15.253 42 1.8280 46 0.0012680
 555.70 15.433 43 1.8370 46 0.0012680
 555.91 15.649 44 1.8460 46 0.0012680
 556.16 15.899 45 1.8550 46 0.0012680
 556.45 16.183 46 1.8640 46 0.0012680
 556.76 16.500 47 1.8730 46 0.0012680
 557.12 16.852 48 1.8820 46 0.0012680
 557.50 17.237 49 1.8910 46 0.0012680
 557.92 17.655 50 1.9000 46 0.0012680
 558.71 18.446 50 1.9000 47 0.0012760
 558.30 18.037 49 1.8910 47 0.0012760
 557.92 17.660 48 1.8820 47 0.0012760
 557.58 17.317 47 1.8730 47 0.0012760
 557.27 17.009 46 1.8640 47 0.0012760
 557.00 16.734 45 1.8550 47 0.0012760
 556.76 16.494 44 1.8460 47 0.0012760
 556.55 16.288 43 1.8370 47 0.0012760
 556.38 16.117 42 1.8280 47 0.0012760
 556.24 15.981 41 1.8190 47 0.0012760
 556.14 15.881 40 1.8100 47 0.0012760
 556.08 15.816 39 1.8010 47 0.0012760
 556.05 15.787 38 1.7920 47 0.0012760
 556.06 15.794 37 1.7830 47 0.0012760
 556.10 15.837 36 1.7740 47 0.0012760
 556.18 15.917 35 1.7650 47 0.0012760
 556.30 16.035 34 1.7560 47 0.0012760
 556.45 16.189 33 1.7470 47 0.0012760
 556.64 16.381 32 1.7380 47 0.0012760
 556.87 16.611 31 1.7290 47 0.0012760
 557.14 16.879 30 1.7200 47 0.0012760
 557.45 17.186 29 1.7110 47 0.0012760
 557.79 17.531 28 1.7020 47 0.0012760
 558.18 17.915 27 1.6930 47 0.0012760
 558.60 18.339 26 1.6840 47 0.0012760
 559.07 18.803 25 1.6750 47 0.0012760
 559.57 19.306 24 1.6660 47 0.0012760
 560.11 19.851 23 1.6570 47 0.0012760
 560.70 20.436 22 1.6480 47 0.0012760
 561.33 21.062 21 1.6390 47 0.0012760
 561.99 21.729 20 1.6300 47 0.0012760
 562.70 22.439 19 1.6210 47 0.0012760
 563.45 23.190 18 1.6120 47 0.0012760
 564.25 23.984 17 1.6030 47 0.0012760
 565.09 24.822 16 1.5940 47 0.0012760
 565.97 25.702 15 1.5850 47 0.0012760
 566.89 26.627 14 1.5760 47 0.0012760
 567.86 27.595 13 1.5670 47 0.0012760
 568.87 28.608 12 1.5580 47 0.0012760
 569.93 29.667 11 1.5490 47 0.0012760
 571.03 30.770 10 1.5400 47 0.0012760
 572.18 31.920 9 1.5310 47 0.0012760
 573.38 33.115 8 1.5220 47 0.0012760
 574.62 34.358 7 1.5130 47 0.0012760
 575.91 35.647 6 1.5040 47 0.0012760
 577.25 36.985 5 1.4950 47 0.0012760
 578.63 38.371 4 1.4860 47 0.0012760
 580.07 39.806 3 1.4770 47 0.0012760
 581.56 41.291 2 1.4680 47 0.0012760
 583.09 42.827 1 1.4590 47 0.0012760
 584.68 44.413 0 1.4500 47 0.0012760
 586.21 45.951 0 1.4500 48 0.0012840
 584.61 44.343 1 1.4590 48 0.0012840
 583.05 42.786 2 1.4680 48 0.0012840
 581.54 41.280 3 1.4770 48 0.0012840
 580.09 39.825 4 1.4860 48 0.0012840
 578.68 38.418 5 1.4950 48 0.0012840
 577.32 37.061 6 1.5040 48 0.0012840
 576.02 35.752 7 1.5130 48 0.0012840
 574.75 34.491 8 1.5220 48 0.0012840
 573.54 33.276 9 1.5310 48 0.0012840
 572.37 32.108 10 1.5400 48 0.0012840
 571.25 30.987 11 1.5490 48 0.0012840
 570.17 29.911 12 1.5580 48 0.0012840
 569.14 28.880 13 1.5670 48 0.0012840
 568.16 27.894 14 1.5760 48 0.0012840
 567.22 26.953 15 1.5850 48 0.0012840
 566.32 26.055 16 1.5940 48 0.0012840
 565.47 25.202 17 1.6030 48 0.0012840
 564.66 24.391 18 1.6120 48 0.0012840
 563.89 23.624 19 1.6210 48 0.0012840
 563.16 22.899 20 1.6300 48 0.0012840
 562.48 22.216 21 1.6390 48 0.0012840
 561.84 21.575 22 1.6480 48 0.0012840
 561.24 20.975 23 1.6570 48 0.0012840
 560.68 20.416 24 1.6660 48 0.0012840
 560.16 19.898 25 1.6750 48 0.0012840
 559.68 19.421 26 1.6840 48 0.0012840
 559.25 18.983 27 1.6930 48 0.0012840
 558.85 18.585 28 1.7020 48 0.0012840
 558.49 18.227 29 1.7110 48 0.0012840
 558.17 17.907 30 1.7200 48 0.0012840
 557.89 17.626 31 1.7290 48 0.0012840
 557.65 17.384 32 1.7380 48 0.0012840
 557.44 17.180 33 1.7470 48 0.0012840
 557.28 17.013 34 1.7560 48 0.0012840
 557.15 16.884 35 1.7650 48 0.0012840
 557.06 16.792 36 1.7740 48 0.0012840
 557.00 16.738 37 1.7830 48 0.0012840
 556.98 16.719 38 1.7920 48 0.0012840
 557.00 16.738 39 1.8010 48 0.0012840
 557.06 16.792 40 1.8100 48 0.0012840
 557.15 16.882 41 1.8190 48 0.0012840
 557.27 17.008 42 1.8280 48 0.0012840
 557.43 17.169 43 1.8370 48 0.0012840
 557.63 17.365 44 1.8460 48 0.0012840
 557.86 17.596 45 1.8550 48 0.0012840
 558.13 17.861 46 1.8640 48 0.0012840
 558.43 18.161 47 1.8730 48 0.0012840
 558.76 18.495 48 1.8820 48 0.0012840
 559.13 18.863 49 1.8910 48 0.0012840
 559.53 19.264 50 1.9000 48 0.0012840
 560.37 20.109 50 1.9000 49 0.0012920
 559.98 19.716 49 1.8910 49 0.0012920
 559.62 19.356 48 1.8820 49 0.0012920
 559.30 19.031 47 1.8730 49 0.0012920
 559.00 18.740 46 1.8640 49 0.0012920
 558.75 18.484 45 1.8550 49 0.0012920
 558.53 18.263 44 1.8460 49 0.0012920
 558.34 18.076 43 1.8370 49 0.0012920
 558.19 17.925 42 1.8280 49 0.0012920
 558.07 17.810 41 1.8190 49 0.0012920
 557.99 17.730 40 1.8100 49 0.0012920
 557.95 17.686 39 1.8010 49 0.0012920
 557.94 17.679 38 1.7920 49 0.0012920
 557.97 17.708 37 1.7830 49 0.0012920
 558.04 17.774 36 1.7740 49 0.0012920
 558.14 17.877 35 1.7650 49 0.0012920
 558.28 18.018 34 1.7560 49 0.0012920
 558.46 18.197 33 1.7470 49 0.0012920
 558.68 18.413 32 1.7380 49 0.0012920
 558.93 18.668 31 1.7290 49 0.0012920
 559.23 18.962 30 1.7200 49 0.0012920
 559.56 19.294 29 1.7110 49 0.0012920
 559.93 19.666 28 1.7020 49 0.0012920
 560.34 20.077 27 1.6930 49 0.0012920
 560.79 20.529 26 1.6840 49 0.0012920
 561.28 21.020 25 1.6750 49 0.0012920
 561.82 21.552 24 1.6660 49 0.0012920
 562.39 22.126 23 1.6570 49 0.0012920
 563.00 22.740 22 1.6480 49 0.0012920
 563.66 23.396 21 1.6390 49 0.0012920
 564.36 24.095 20 1.6300 49 0.0012920
 565.10 24.835 19 1.6210 49 0.0012920
 565.88 25.619 18 1.6120 49 0.0012920
 566.71 26.445 17 1.6030 49 0.0012920
 567.58 27.315 16 1.5940 49 0.0012920
 568.49 28.229 15 1.5850 49 0.0012920
 569.45 29.188 14 1.5760 49 0.0012920
 570.45 30.191 13 1.5670 49 0.0012920
 571.50 31.239 12 1.5580 49 0.0012920
 572.60 32.333 11 1.5490 49 0.0012920
 573.74 33.473 10 1.5400 49 0.0012920
 574.92 34.659 9 1.5310 49 0.0012920
 576.16 35.892 8 1.5220 49 0.0012920
 577.44 37.173 7 1.5130 49 0.0012920
 578.76 38.501 6 1.5040 49 0.0012920
 580.14 39.878 5 1.4950 49 0.0012920
 581.57 41.305 4 1.4860 49 0.0012920
 583.05 42.781 3 1.4770 49 0.0012920
 584.57 44.308 2 1.4680 49 0.0012920
 586.15 45.886 1 1.4590 49 0.0012920
 587.78 47.515 0 1.4500 49 0.0012920
 589.37 49.105 0 1.4500 50 0.0013000
 587.72 47.455 1 1.4590 50 0.0013000
 586.12 45.856 2 1.4680 50 0.0013000
 584.57 44.308 3 1.4770 50 0.0013000
 583.08 42.811 4 1.4860 50 0.0013000
 581.63 41.364 5 1.4950 50 0.0013000
 580.23 39.967 6 1.5040 50 0.0013000
 578.88 38.620 7 1.5130 50 0.0013000
 577.58 37.320 8 1.5220 50 0.0013000
 576.33 36.068 9 1.5310 50 0.0013000
 575.13 34.863 10 1.5400 50 0.0013000
 573.97 33.705 11 1.5490 50 0.0013000
 572.86 32.594 12 1.5580 50 0.0013000
 571.79 31.528 13 1.5670 50 0.0013000
 570.77 30.507 14 1.5760 50 0.0013000
 569.80 29.532 15 1.5850 50 0.0013000
 568.87 28.601 16 1.5940 50 0.0013000
 567.98 27.715 17 1.6030 50 0.0013000
 567.14 26.872 18 1.6120 50 0.0013000
 566.34 26.073 19 1.6210 50 0.0013000
 565.58 25.317 20 1.6300 50 0.0013000
 564.87 24.603 21 1.6390 50 0.0013000
 564.20 23.932 22 1.6480 50 0.0013000
 563.57 23.303 23 1.6570 50 0.0013000
 562.98 22.715 24 1.6660 50 0.0013000
 562.43 22.168 25 1.6750 50 0.0013000
 561.93 21.663 26 1.6840 50 0.0013000
 561.46 21.198 27 1.6930 50 0.0013000
 561.04 20.773 28 1.7020 50 0.0013000
 560.65 20.388 29 1.7110 50 0.0013000
 560.31 20.042 30 1.7200 50 0.0013000
 560.00 19.736 31 1.7290 50 0.0013000
 559.73 19.468 32 1.7380 50 0.0013000
 559.50 19.240 33 1.7470 50 0.0013000
 559.31 19.049 34 1.7560 50 0.0013000
 559.16 18.897 35 1.7650 50 0.0013000
 559.05 18.782 36 1.7740 50 0.0013000
 558.97 18.704 37 1.7830 50 0.0013000
 558.93 18.664 38 1.7920 50 0.0013000
 558.92 18.661 39 1.8010 50 0.0013000
 558.96 18.694 40 1.8100 50 0.0013000
 559.03 18.763 41 1.8190 50 0.0013000
 559.13 18.869 42 1.8280 50 0.0013000
 559.27 19.010 43 1.8370 50 0.0013000
 559.45 19.187 44 1.8460 50 0.0013000
 559.66 19.399 45 1.8550 50 0.0013000
 559.91 19.646 46 1.8640 50 0.0013000
 560.19 19.928 47 1.8730 50 0.0013000
 560.51 20.244 48 1.8820 50 0.0013000
 560.86 20.595 49 1.8910 50 0.0013000
 561.24 20.979 50 1.9000 50 0.0013000
