# Spectral response of optical components used to create the LT and IO:O
# efficiency model in 
# Liverpool Telescope Technical Note 1: Telescope and IO:O Throughput
# DOI 10.6084/m9.figshare.4659421
#
# Columns are
#	Wavelength	(A)
#	u'		(%)
#	g'		(%)
#	r'		(%)
#	i'		(%)
#	z'		(%)
#	B		(%)
#	V		(%)
#	CCD QE		(%)	No data available below 2900A
#	Cryostat window	(%)
#
 4120	 0.00	73.04	 0.00	 0.00	 0.00	70.01	 0.00	58.09	98.25
 4125	 0.00	73.51	 0.00	 0.00	 0.00	70.12	 0.00	58.25	98.25
 4130	 0.00	73.87	 0.00	 0.00	 0.00	70.23	 0.00	58.42	98.25
 4135	 0.00	74.17	 0.00	 0.00	 0.00	70.33	 0.00	58.58	98.25
 4140	 0.00	74.40	 0.00	 0.00	 0.00	70.42	 0.00	58.74	98.25
 4145	 0.00	74.58	 0.00	 0.00	 0.00	70.51	 0.00	58.90	98.25
 4150	 0.00	74.74	 0.00	 0.00	 0.00	70.59	 0.00	59.07	98.26
 4155	 0.00	74.91	 0.00	 0.00	 0.00	70.66	 0.00	59.23	98.27
 4160	 0.00	75.09	 0.00	 0.00	 0.00	70.73	 0.00	59.39	98.27
 4165	 0.00	75.33	 0.00	 0.00	 0.00	70.79	 0.00	59.55	98.27
 4170	 0.00	75.60	 0.00	 0.00	 0.00	70.86	 0.00	59.71	98.27
 4175	 0.00	75.92	 0.00	 0.00	 0.00	70.94	 0.00	59.88	98.26
 4180	 0.00	76.28	 0.00	 0.00	 0.00	71.01	 0.00	60.04	98.25
 4185	 0.00	76.70	 0.00	 0.00	 0.00	71.09	 0.00	60.20	98.25
 4190	 0.00	77.12	 0.00	 0.00	 0.00	71.17	 0.00	60.36	98.25
 4195	 0.00	77.53	 0.00	 0.00	 0.00	71.24	 0.00	60.52	98.25
 4200	 0.00	77.92	 0.00	 0.00	 0.00	71.31	 0.00	60.68	98.25
 4205	 0.00	78.27	 0.00	 0.00	 0.00	71.36	 0.00	60.84	98.24
 4210	 0.00	78.59	 0.00	 0.00	 0.00	71.41	 0.00	61.00	98.23
 4215	 0.00	78.86	 0.00	 0.00	 0.00	71.46	 0.00	61.16	98.22
 4220	 0.00	79.07	 0.00	 0.00	 0.00	71.49	 0.00	61.32	98.22
 4225	 0.00	79.25	 0.00	 0.00	 0.00	71.52	 0.00	61.48	98.21
 4230	 0.00	79.39	 0.00	 0.00	 0.00	71.53	 0.00	61.64	98.21
